region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
LGA55740,49,1605,0,0,0,0,0,0,0,0,0,0,0,0,50,12,4,0,0,66,47,21,20,4,0,92,0,0,3,3,0,6,0,0,0,0,0,0,97,33,27,7,0,164,0,0,0,0,0,0,74,11,0,0,0,85,122,34,17,0,0,173,12,3,0,0,0,15,0,0,4,0,0,4,0,0,0,0,0,0,208,48,21,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,414,468,189,49,2046
LGA55810,16,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,42,42,13,8,16,121
LGA55880,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,22,27,10,8,137
LGA55950,3,150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,91,28,23,11,3,156
LGA56020,13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,76,20,34,17,13,160
LGA56090,397,9686,0,0,0,0,0,0,3,0,0,0,0,3,41,10,3,0,0,54,37,8,6,0,4,55,11,4,7,8,0,30,3,0,0,0,0,3,95,22,16,8,4,145,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,30,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,4382,1980,2142,965,401,9870
LGA56160,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,3,0,28
LGA56230,151,3708,0,0,0,0,0,0,3,0,0,0,0,3,28,4,0,0,0,32,18,0,0,0,0,18,3,3,3,4,0,13,0,0,0,0,0,0,52,7,3,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,17,3,3,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,16,7,6,0,0,29,3,0,0,0,0,3,29,3,0,0,0,32,20,7,0,0,0,27,6,3,0,0,0,9,3,0,0,3,3,9,0,0,0,0,0,0,61,13,0,3,3,80,0,0,0,0,0,0,1997,668,745,319,154,3883
LGA56300,10,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,7,3,3,0,0,13,0,0,0,0,0,0,226,48,44,28,10,356
LGA56370,5,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,40,31,18,5,234
LGA56450,10,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,50,47,16,10,231
LGA56520,44,965,0,0,0,0,0,0,4,0,0,0,0,4,8,0,4,0,0,12,9,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,24,11,3,0,3,0,17,0,0,0,3,0,3,0,0,0,0,0,0,29,6,3,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,179,180,108,44,1038
LGA56580,191,4871,0,0,0,0,0,0,6,0,0,0,0,6,76,16,5,0,0,97,68,30,20,3,0,121,16,12,18,8,0,54,0,0,0,0,3,3,166,58,43,11,3,281,0,0,0,0,0,0,12,3,0,0,0,15,61,14,5,4,3,87,25,18,7,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,98,35,12,8,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,1060,1439,673,197,5308
LGA56620,71,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,65,43,38,32,71,249
LGA56730,137,2586,0,0,0,0,0,0,3,0,0,0,0,3,10,3,3,0,0,16,3,0,3,0,0,6,3,0,3,0,0,6,0,0,0,0,0,0,19,3,9,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,15,4,0,3,0,22,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,33,4,0,3,0,40,0,0,0,0,0,0,11,0,0,0,0,11,9,0,3,0,0,12,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,23,0,3,3,0,29,3,0,0,0,0,3,1320,490,498,244,137,2689
LGA56790,26,817,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,17,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,20,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,12,5,0,0,0,0,5,12,0,0,0,0,12,3,3,0,0,0,6,11,0,0,0,0,11,3,3,0,3,0,9,3,0,0,0,0,3,37,6,0,3,0,46,3,0,3,0,0,6,526,138,135,73,29,901
LGA56860,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,31,8,7,4,7,57
LGA56930,27,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,17,9,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,23,7,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,57,87,44,27,372
LGA57000,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,71,26,37,12,3,149
LGA57080,0,101,0,0,0,0,0,0,5,0,0,0,0,5,78,6,0,0,0,84,102,33,16,0,0,151,23,24,8,7,0,62,0,0,0,0,0,0,208,63,24,7,0,302,24,0,0,0,0,24,478,58,7,0,0,543,1222,287,72,11,0,1592,463,136,77,12,9,697,31,11,5,3,0,50,12,6,3,0,0,21,2230,498,164,26,9,2927,0,0,0,0,0,0,4,0,0,0,0,4,18,5,0,0,0,23,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,36,5,0,3,0,0,8,2522,595,206,42,9,3374
LGA57140,9,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,187,58,44,28,12,329
LGA57210,45,1263,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,11,11,3,6,3,0,23,8,7,4,0,3,22,0,0,0,0,0,0,26,10,14,3,3,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,13,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,9,3,0,4,0,16,0,0,0,0,0,0,725,247,221,99,48,1340
LGA57280,166,2088,0,0,0,0,0,0,17,3,0,3,0,23,52,14,10,5,0,81,82,51,30,5,5,173,16,12,29,20,13,90,0,3,0,0,4,7,167,83,69,33,22,374,0,0,0,0,0,0,11,0,0,0,0,11,37,8,0,0,0,45,32,22,11,4,0,69,4,0,4,0,4,12,3,0,0,0,0,3,87,30,15,4,4,140,15,0,8,0,0,23,35,9,3,0,0,47,8,6,3,0,0,17,9,5,0,0,7,21,3,3,4,3,0,13,20,8,5,3,0,36,90,31,23,6,7,157,6,3,3,0,0,12,1037,609,599,327,199,2771
LGA57350,14,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,37,45,17,14,288
LGA57420,20,478,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,14,0,0,0,0,0,0,260,74,96,54,20,504
LGA57490,1265,26134,0,0,0,0,0,0,20,0,0,0,0,20,200,31,7,4,0,242,328,81,42,11,0,462,33,20,30,13,0,96,10,0,0,0,0,10,591,132,79,28,0,830,0,0,0,0,0,0,20,3,0,0,0,23,210,34,9,5,0,258,216,65,24,9,0,314,18,4,3,3,3,31,6,0,0,0,0,6,470,106,36,17,3,632,7,4,3,0,0,14,42,0,0,0,0,42,52,3,0,0,0,55,4,3,5,0,0,12,4,0,0,0,0,4,6,0,0,0,0,6,115,10,8,0,0,133,0,3,0,0,0,3,11451,5794,6490,2729,1268,27732
LGA57560,246,3365,3,0,0,0,0,3,22,0,3,0,0,25,85,29,8,5,0,127,78,73,29,11,6,197,8,3,10,0,8,29,5,4,3,0,0,12,201,109,53,16,14,393,0,0,0,0,0,0,16,6,0,0,0,22,41,10,4,0,0,55,14,7,4,0,4,29,3,3,3,0,0,9,0,0,0,0,0,0,74,26,11,0,4,115,31,6,3,3,3,46,99,6,8,0,0,113,8,9,8,0,0,25,17,0,0,0,0,17,9,0,0,0,0,9,13,0,0,0,0,13,177,21,19,3,3,223,5,3,3,3,0,14,1455,840,1106,442,267,4110
LGA57630,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,0,0,28
LGA57700,316,4783,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,4,0,0,13,0,3,0,0,0,3,1865,983,1134,519,316,4817
LGA57770,4,164,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,32,0,0,0,0,32,0,0,0,0,0,0,136,36,31,11,4,218
LGA57840,182,6229,0,0,0,0,0,0,21,3,3,0,0,27,519,109,18,7,0,653,813,305,164,37,8,1327,109,54,51,14,6,234,17,0,4,0,0,21,1479,471,240,58,14,2262,0,0,0,0,0,0,147,14,0,0,0,161,604,134,42,5,3,788,319,100,46,17,3,485,11,10,14,5,0,40,6,4,4,0,0,14,1087,262,106,27,6,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148,2022,1927,680,202,9979
LGA57910,1404,34787,8,5,7,0,0,20,143,14,8,0,0,165,1795,438,135,28,10,2406,4000,1716,970,247,91,7024,345,232,317,137,75,1106,68,44,17,6,5,140,6359,2449,1454,418,181,10861,11,0,3,0,0,14,293,46,13,3,0,355,1560,433,179,38,11,2221,811,327,188,48,18,1392,34,35,43,12,5,129,33,12,7,6,4,62,2742,853,433,107,38,4173,3,0,0,0,0,3,6,0,0,0,0,6,5,3,0,0,0,8,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,20,6,0,0,0,26,5,5,7,0,0,17,23643,10684,10104,3810,1623,49864
LGA57980,44,2262,0,4,0,0,0,4,37,0,0,3,0,40,155,37,9,0,0,201,286,115,74,11,4,490,47,25,22,10,0,104,6,0,0,0,0,6,531,181,105,24,4,845,0,0,0,0,0,0,207,23,5,0,0,235,372,92,52,11,0,527,101,26,14,6,0,147,11,6,3,3,0,23,10,0,0,0,0,10,701,147,74,20,0,942,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,3,3,3,0,16,2173,817,796,238,48,4072
LGA58050,1543,26689,3,0,0,0,0,3,20,3,0,0,0,23,168,40,17,3,0,228,379,218,97,21,10,725,42,33,34,23,12,144,14,0,0,0,0,14,626,294,148,47,22,1137,0,0,0,0,0,0,26,3,0,0,0,29,148,25,3,4,0,180,187,80,41,10,3,321,8,8,9,0,4,29,12,0,4,0,0,16,381,116,57,14,7,575,5,0,0,0,0,5,27,0,0,3,0,30,43,3,0,0,0,46,11,0,0,0,0,11,3,0,3,3,0,9,6,3,0,0,0,9,95,6,3,6,0,110,9,0,3,0,0,12,10639,6423,6953,2936,1572,28523
LGA58190,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,44,20,14,18,5,101
LGA58260,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,91,27,28,13,7,166
LGA58330,53,1223,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,3,0,0,10,0,3,0,0,0,3,699,231,180,85,53,1248
LGA58400,6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,56,9,15,11,9,100
LGA58470,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,3,6,10,50
