region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
LGA41060,3,0,7,22,66,194,694,570,217,78,16,23,1890,0,3,18,74,66,41,51,17,13,3,4,3,293,0,0,6,59,151,198,441,184,80,22,7,17,1165,0,0,3,8,17,33,69,36,16,4,3,13,202,0,3,18,135,201,134,188,79,21,5,5,54,843,0,5,86,136,87,44,53,12,3,0,3,20,449,0,0,8,28,22,18,16,6,0,0,0,11,109,3,3,5,7,12,13,17,20,8,4,0,9,101,36,30,2280,1357,663,223,164,40,7,3,10,210,5023,3,3,68,34,13,8,7,0,0,0,0,429,565,45,47,2499,1860,1298,906,1700,964,365,119,48,789,10640,0,3,6,32,64,133,471,531,302,134,71,203,1950,0,3,6,34,73,61,106,46,11,9,3,24,376,0,0,13,68,201,367,1073,603,297,97,48,196,2963,0,0,4,14,36,56,121,89,40,18,6,36,420,3,3,26,218,404
LGA41140,0,0,6,9,33,33,63,39,16,3,7,8,217,0,0,4,12,10,9,6,3,3,0,0,0,47,0,0,5,21,39,35,47,16,5,3,0,3,174,0,0,3,0,4,6,11,7,4,0,0,3,38,0,3,3,19,12,14,7,6,3,0,3,7,77,0,3,11,23,9,4,3,3,3,0,0,3,62,0,0,3,0,3,3,0,0,0,0,0,0,9,0,0,0,0,3,3,3,3,0,0,0,0,12,0,4,141,107,42,17,11,0,3,0,0,12,337,0,0,8,4,3,0,3,0,0,0,3,54,75,0,10,184,195,158,124,154,77,37,6,13,90,1048,0,3,6,15,14,27,62,30,13,5,7,20,202,0,0,0,8,3,7,13,0,0,3,3,3,40,0,0,4,19,44,56,95,52,14,4,6,34,328,0,0,3,4,3,6,5,5,0,0,3,7,36,0,3,0,24,54
LGA41190,3,0,3,0,13,12,22,6,5,3,0,0,67,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,3,11,6,7,5,3,0,0,3,38,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,3,3,9,4,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,9,3,0,35,13,10,4,3,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,12,12,9,3,44,22,49,26,35,11,11,3,0,18,231,3,3,3,8,5,8,13,6,5,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,14,21,19,6,3,0,0,4,84,0,0,0,4,3,3,3,0,0,0,0,0,13,3,0,3,12,11
LGA41330,0,0,0,3,9,7,11,8,5,0,0,0,43,0,0,3,4,0,3,0,0,0,0,0,0,10,0,0,0,7,6,0,5,3,0,0,0,0,21,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,4,4,3,3,3,0,0,0,0,3,20,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,49,14,6,0,0,3,0,0,3,8,83,0,0,3,0,0,0,3,0,0,0,3,25,34,0,0,63,36,24,19,25,14,5,0,6,39,231,0,0,0,0,3,3,9,6,4,0,0,5,30,0,0,0,0,5,3,3,0,0,0,0,0,11,0,0,0,4,7,0,5,5,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,3,0,4
LGA41560,0,0,5,10,16,30,58,28,13,3,0,3,166,0,0,7,16,10,3,6,0,0,0,0,3,45,0,0,5,18,29,20,33,9,7,3,3,3,130,0,3,3,0,0,11,6,3,3,0,0,3,32,0,3,4,17,26,18,23,6,0,0,0,6,103,0,0,25,34,6,8,3,3,0,0,0,4,83,0,0,6,5,7,0,3,0,0,0,0,4,25,0,0,0,5,0,4,5,3,0,0,0,3,20,4,7,446,210,115,28,9,3,4,0,0,38,864,0,0,16,6,4,0,0,0,0,0,0,65,91,4,13,517,321,213,122,146,55,27,6,3,132,1559,3,0,4,8,20,16,42,22,15,0,5,11,146,0,0,3,7,11,4,11,0,3,0,0,3,42,0,0,3,21,34,60,83,25,15,3,3,20,267,0,0,0,6,7,5,16,3,3,0,3,3,46,0,0,4,34,69
LGA41750,3,0,3,5,5,3,4,4,0,0,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,5,0,0,0,0,0,17,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,0,4,3,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,15,4,6,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,35,18,21,6,15,7,0,0,3,12,120,0,3,3,13,3,6,7,3,3,3,3,7,54,0,0,0,0,0,0,3,0,3,0,0,3,9,0,0,0,6,6,5,6,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,13
LGA41830,3,0,0,4,6,6,9,4,0,3,3,0,38,0,0,0,5,0,3,0,0,0,0,0,0,8,0,0,3,3,9,8,8,4,0,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,5,3,4,0,0,0,0,0,15,0,0,6,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,40,19,12,5,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,49,42,35,25,24,8,0,3,3,14,206,3,0,0,0,7,3,15,3,3,3,0,8,45,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,3,4,9,9,0,4,0,0,7,40,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,6,7
LGA41960,0,0,3,4,7,3,8,3,3,0,3,0,34,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,4,11,3,7,0,0,0,0,0,25,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,4,0,7,3,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,6,3,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,42,23,27,19,22,6,3,0,3,8,153,0,0,4,6,3,8,9,3,3,0,3,5,44,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,8,8,9,11,3,0,0,3,3,45,0,0,3,3,3,0,3,0,0,0,0,3,15,3,0,3,4,5
LGA42030,0,0,7,5,16,34,136,85,32,9,3,4,331,0,0,8,10,10,13,12,5,3,0,0,0,61,3,0,0,10,39,35,82,25,12,3,0,7,216,0,0,0,3,5,7,15,5,0,0,0,3,38,0,0,0,27,45,27,33,13,0,0,0,8,153,0,0,16,37,19,10,12,0,3,0,0,3,100,0,0,0,7,4,7,3,0,0,0,0,3,24,0,0,0,3,3,4,7,4,0,0,0,3,24,5,4,402,282,116,30,18,3,0,0,0,31,891,0,0,12,4,0,0,3,0,0,0,0,67,86,8,4,445,388,257,167,321,140,50,12,3,129,1924,0,0,4,4,11,20,112,105,54,17,11,46,384,0,0,0,5,11,14,26,9,3,0,0,5,73,0,0,3,7,54,102,234,113,46,13,4,37,613,0,0,0,4,7,14,44,16,8,4,0,8,105,0,0,3,38,94
LGA42110,4,3,4,10,18,19,42,12,4,0,0,5,121,0,0,3,6,4,0,0,0,0,0,0,0,13,3,0,4,9,18,12,12,3,0,0,0,0,61,0,0,3,0,3,3,0,0,0,0,0,3,12,0,0,3,9,6,6,4,3,0,0,3,3,37,0,0,13,11,3,4,3,0,0,0,0,0,34,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,3,3,0,0,0,0,3,0,0,0,9,4,3,115,53,20,3,8,3,0,0,0,8,217,0,0,0,0,0,0,0,0,0,0,0,27,27,11,6,152,101,72,47,69,24,7,0,3,46,538,3,3,3,4,12,19,28,15,8,3,7,16,121,0,3,0,3,4,3,0,0,3,0,0,3,19,0,0,7,10,25,17,36,15,4,0,3,10,127,0,0,0,0,3,4,0,3,0,0,0,3,13,0,3,3,14,24
LGA42250,3,0,6,7,13,25,79,35,13,5,6,6,198,0,0,0,4,5,5,3,0,0,0,0,0,17,0,0,6,15,25,27,39,8,7,0,0,6,133,0,0,3,0,6,4,0,3,0,0,0,0,16,0,0,3,18,27,6,9,7,3,0,0,4,77,0,0,6,15,5,3,4,4,0,0,0,3,40,0,0,3,0,0,0,3,0,0,0,0,3,9,3,0,4,0,0,0,4,4,0,0,3,3,21,0,3,107,42,27,7,7,3,3,0,3,8,210,0,0,3,3,0,0,3,0,0,0,0,37,46,6,3,141,104,108,77,151,64,26,5,12,70,767,0,0,6,4,10,23,62,56,19,7,13,33,233,0,0,0,3,5,4,11,3,0,0,3,4,33,3,3,3,11,25,60,131,48,16,3,5,33,341,0,0,0,0,5,8,14,3,3,3,0,7,43,0,0,3,14,37
LGA42600,0,0,0,8,31,58,200,241,134,70,24,11,777,0,0,9,19,19,23,34,18,5,3,4,0,134,0,0,0,12,44,67,144,76,54,15,5,13,430,0,0,3,4,8,7,25,26,9,6,3,0,91,0,0,3,30,52,51,79,48,13,8,0,18,302,0,3,15,45,39,16,25,10,5,0,3,3,164,0,0,3,3,3,4,10,5,3,0,0,4,35,0,0,3,0,5,3,9,7,9,3,0,0,39,8,10,403,520,318,146,119,53,18,7,4,78,1684,0,0,14,7,7,0,3,3,0,0,0,195,229,8,13,453,648,526,375,648,487,250,112,43,322,3885,0,0,0,10,9,16,95,150,138,63,51,75,607,0,0,0,8,16,9,29,16,14,5,0,14,111,0,0,3,9,31,67,281,259,148,51,26,78,953,0,0,0,4,8,11,30,38,20,4,6,15,136,0,3,0,25,72
LGA42750,5,3,7,14,14,4,23,16,5,0,7,3,101,0,0,3,5,5,4,5,0,0,0,0,0,22,0,0,3,6,20,9,19,3,0,0,0,0,60,0,0,0,0,5,0,3,0,0,0,0,3,11,0,0,0,9,11,0,5,3,3,0,3,0,34,0,0,6,19,6,0,3,0,0,0,0,0,34,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,9,3,3,58,44,16,3,8,3,0,0,0,7,145,0,0,3,3,0,3,0,0,0,0,0,33,42,8,6,80,100,83,23,69,25,8,0,13,46,461,3,0,8,10,11,12,24,14,7,3,3,12,107,0,0,3,9,13,3,3,5,0,0,3,4,43,0,0,5,14,16,24,38,10,5,0,0,13,125,0,0,3,0,3,5,9,3,0,3,0,3,29,3,0,4,14,24
LGA43080,0,0,4,5,3,5,13,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,3,3,3,0,0,0,25,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,3,0,0,3,3,0,0,0,0,3,12,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,6,3,0,26,3,3,3,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,33,18,17,15,19,7,3,0,3,13,134,0,0,4,4,9,6,8,6,3,3,3,12,58,0,0,0,0,0,0,3,0,0,0,0,3,6,0,3,4,3,5,5,10,5,3,0,0,6,44,0,3,0,0,0,0,0,0,0,0,0,3,6,3,0,3,6,6
LGA43220,0,0,3,4,3,6,12,3,3,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,3,6,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,11,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,26,11,3,0,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,35,30,12,12,21,3,3,0,0,11,130,3,0,0,4,5,9,10,4,4,0,0,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,15,13,3,3,0,0,3,51,0,0,0,0,0,3,0,3,0,0,0,0,6,0,3,3,3,7
LGA43360,0,0,3,6,8,11,13,5,3,0,0,0,49,0,0,0,3,3,3,3,0,0,0,0,0,12,0,0,3,0,8,13,9,7,0,0,3,0,43,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,6,7,4,3,0,0,0,0,3,23,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,52,30,9,4,6,3,0,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,20,20,3,3,61,48,38,38,34,15,3,0,6,26,275,0,3,0,4,9,6,12,5,3,0,5,8,55,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,3,8,11,15,17,8,0,0,3,3,68,0,0,3,0,0,3,4,5,0,0,0,3,18,0,0,0,8,13
LGA43650,3,0,3,9,14,34,78,63,23,5,3,3,238,0,0,3,10,6,5,6,3,0,0,0,3,36,0,0,0,15,35,42,59,11,6,5,3,3,179,3,0,3,6,4,8,10,4,0,0,3,0,41,0,0,3,17,27,16,17,5,3,0,0,10,98,0,0,8,22,5,3,5,0,0,0,0,0,43,0,0,5,4,4,3,0,0,0,0,0,0,16,0,0,3,3,0,4,6,4,0,0,0,0,20,3,0,179,97,49,10,15,3,0,0,0,21,377,0,0,5,0,0,3,3,0,0,0,0,50,61,9,0,212,183,144,128,199,93,32,10,9,90,1109,0,0,3,14,17,26,70,63,30,4,11,45,283,0,0,0,7,9,14,7,0,0,0,0,6,43,0,0,4,16,31,59,161,78,21,9,5,28,412,0,0,0,0,7,12,24,12,4,3,0,7,69,0,3,5,28,77
LGA43710,0,0,8,9,8,22,24,12,5,3,5,3,99,0,0,3,3,3,0,4,0,0,3,0,0,16,0,0,3,5,7,17,23,6,4,0,0,3,68,0,0,0,3,0,5,0,3,3,0,0,3,17,0,0,3,10,12,4,7,3,0,0,0,3,42,0,0,10,6,7,3,0,0,0,0,0,3,29,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,3,9,3,3,74,52,27,0,5,0,0,0,0,9,173,0,0,3,0,3,3,0,0,0,0,0,25,34,3,3,107,88,67,57,63,24,18,6,5,52,493,3,3,10,10,10,12,32,11,13,0,5,12,121,0,0,0,5,4,0,4,0,3,3,0,0,19,3,3,3,7,28,12,37,16,7,0,3,19,138,0,0,0,0,6,3,10,3,0,0,3,3,28,0,0,3,11,28
LGA43790,4,3,6,19,41,62,118,46,19,5,9,5,337,0,0,6,20,10,11,6,7,0,0,3,3,66,3,0,6,21,47,60,59,21,11,3,5,5,241,0,0,3,0,6,7,8,6,0,0,0,3,33,0,0,9,32,26,13,16,8,0,0,3,5,112,0,0,11,24,16,3,3,3,0,0,0,0,60,0,0,0,3,3,3,0,3,0,0,0,3,15,3,0,3,3,5,5,5,0,3,0,0,0,27,5,0,257,125,49,13,11,0,3,0,0,21,484,0,0,10,3,5,0,3,0,0,0,0,67,88,15,3,311,250,208,177,229,94,36,8,20,112,1463,3,3,9,14,31,47,101,88,29,6,15,37,383,0,0,3,8,5,8,7,3,0,0,0,8,42,3,0,8,38,77,82,120,49,16,3,8,32,436,0,0,3,4,6,5,17,12,3,0,0,0,50,0,0,6,55,94
LGA43920,3,0,3,6,16,27,79,36,10,0,4,5,189,0,0,0,0,3,3,4,3,0,0,0,3,16,0,0,0,8,13,27,31,8,5,0,0,3,95,0,0,0,0,3,6,10,3,3,0,0,0,25,0,0,0,19,23,12,12,3,3,0,0,8,80,0,0,9,10,6,5,0,3,0,0,0,3,36,0,0,0,3,6,3,3,3,0,0,0,3,21,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,133,47,21,5,4,3,0,0,0,10,223,0,0,3,3,3,0,0,0,0,0,0,26,35,3,0,151,96,94,88,143,62,21,0,4,61,723,0,0,4,4,10,17,64,35,17,4,0,19,174,3,0,0,3,4,0,11,5,3,0,0,4,33,0,0,0,10,22,46,107,32,10,0,3,23,253,0,0,0,3,5,10,10,9,5,0,0,5,47,0,0,8,29,50
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,0,8,15,62,137,733,505,154,28,8,21,1671,0,0,18,33,47,37,57,12,5,0,3,5,217,0,3,10,37,137,179,378,129,38,8,0,11,930,0,0,6,9,15,22,77,30,9,3,0,5,176,0,0,14,100,164,100,151,43,7,0,0,39,618,0,4,61,146,76,47,38,6,0,0,0,11,389,0,0,9,25,20,16,14,5,0,0,0,5,94,0,0,3,5,6,7,14,11,4,0,0,4,54,13,22,1427,1290,598,171,101,21,10,0,9,127,3789,0,0,54,30,16,0,0,0,0,0,0,351,451,13,29,1610,1690,1141,716,1563,762,227,39,20,579,8389,0,0,7,17,31,80,402,422,242,69,43,159,1472,0,3,8,32,51,53,100,25,11,4,0,20,307,0,3,7,43,194,357,999,478,198,50,16,198,2543,0,0,3,11,28,34,120,62,32,10,0,32,332,0,4,21,137,318
LGA44210,4,0,7,20,24,37,44,37,4,0,0,8,185,0,0,4,16,9,3,4,0,0,0,3,3,42,0,3,5,19,26,27,31,10,3,0,0,7,131,0,0,3,0,3,5,5,3,0,0,0,0,19,0,0,9,16,24,14,5,0,5,3,0,6,82,0,3,22,22,9,4,0,0,0,0,0,3,63,0,0,3,3,3,0,0,0,0,0,0,3,12,3,0,0,3,3,3,0,3,0,0,0,0,15,8,3,240,99,45,18,6,0,3,0,3,17,442,0,3,7,3,0,0,0,0,0,0,0,65,78,15,12,300,201,146,111,95,53,15,3,6,112,1069,4,3,8,10,19,13,43,31,8,4,4,22,169,0,0,3,7,8,7,6,0,3,0,0,4,38,3,0,4,23,40,44,63,19,3,3,0,14,216,0,0,0,5,3,6,7,5,0,0,0,3,29,0,0,6,24,44
LGA44340,3,3,3,16,32,56,374,470,278,118,17,14,1384,0,0,16,33,47,34,43,25,20,5,3,3,229,0,0,7,31,70,105,292,170,106,27,9,19,836,0,0,3,5,8,11,48,38,22,0,0,4,139,3,0,7,72,83,96,149,79,23,9,5,23,549,4,7,44,97,90,38,75,19,6,6,3,3,392,0,0,7,11,7,10,14,6,3,0,0,7,65,0,0,4,3,4,4,8,10,8,0,0,4,45,16,8,682,785,471,200,179,68,26,10,14,73,2532,0,0,27,13,9,3,7,3,0,0,0,294,356,26,18,800,1066,821,557,1189,888,492,175,51,444,6527,0,0,9,17,28,47,232,381,323,201,111,185,1534,0,0,3,23,38,33,80,42,36,11,7,26,299,0,0,8,24,81,184,770,560,388,126,62,184,2387,0,0,3,8,17,34,82,79,48,22,19,40,352,3,3,8,57,155
LGA44550,3,0,12,19,37,60,198,128,37,12,5,12,523,0,0,5,16,22,13,27,9,7,0,0,0,99,0,0,4,22,49,72,138,42,19,5,3,9,363,0,0,3,0,13,9,17,15,8,3,3,5,76,0,0,8,40,44,42,49,14,5,3,3,14,222,0,3,16,39,21,5,11,3,3,0,0,3,104,0,3,0,4,4,3,4,3,0,0,0,0,21,3,0,3,7,3,3,7,3,3,0,0,5,37,8,3,271,192,84,29,24,11,4,0,0,31,657,0,0,7,0,5,0,3,0,0,0,0,92,107,14,9,329,339,282,236,478,228,86,23,14,171,2209,0,3,7,15,23,26,159,144,69,27,12,60,545,0,0,3,21,28,22,36,10,0,0,3,10,133,3,0,9,32,93,150,356,132,64,15,10,79,943,0,0,0,7,11,14,52,27,15,3,4,9,142,0,0,8,52,152
LGA44620,3,0,0,10,35,72,215,128,45,9,3,19,539,0,0,6,7,11,9,11,8,0,0,3,3,58,3,0,9,19,70,89,137,42,23,3,3,10,408,0,0,3,0,11,7,13,8,3,0,3,5,53,0,3,6,49,60,43,32,13,3,0,0,22,231,0,0,21,34,11,5,6,5,0,0,0,8,90,0,3,3,12,12,3,7,0,0,0,0,3,43,0,0,3,3,3,5,4,0,0,0,0,3,21,4,6,394,181,99,26,23,4,3,3,0,31,774,0,0,13,7,5,3,0,0,0,0,0,126,154,10,12,458,322,317,262,448,208,77,15,12,230,2371,0,0,3,6,14,32,158,129,47,21,11,48,469,0,0,3,6,12,8,18,7,4,0,0,7,65,3,3,4,20,96,140,359,152,49,11,5,51,893,0,0,0,5,11,20,44,22,0,0,3,17,122,0,0,8,52,163
